tweet_id,created_at,retweet_count,favorite_count,full_text,truncated,expanded_urls
707629649552134146,Wed Mar 09 18:10:30 +0000 2016,872,2563,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,False,
707610948723478529,Wed Mar 09 16:56:11 +0000 2016,6322,16902,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,False,https://twitter.com/dog_rates/status/707610948723478529/photo/1
707420581654872064,Wed Mar 09 04:19:44 +0000 2016,695,2264,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,False,https://twitter.com/dog_rates/status/707420581654872064/photo/1
707411934438625280,Wed Mar 09 03:45:22 +0000 2016,596,2293,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",False,https://twitter.com/dog_rates/status/707411934438625280/photo/1
707387676719185920,Wed Mar 09 02:08:59 +0000 2016,1282,3484,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,False,https://twitter.com/dog_rates/status/707387676719185920/photo/1
707377100785885184,Wed Mar 09 01:26:57 +0000 2016,1087,3266,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,False,https://twitter.com/dog_rates/status/707377100785885184/photo/1
707315916783140866,Tue Mar 08 21:23:50 +0000 2016,634,2461,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,False,https://twitter.com/dog_rates/status/707315916783140866/photo/1
707297311098011648,Tue Mar 08 20:09:54 +0000 2016,780,2761,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,False,https://twitter.com/dog_rates/status/707297311098011648/photo/1
707059547140169728,Tue Mar 08 04:25:07 +0000 2016,667,2585,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,False,https://twitter.com/dog_rates/status/707059547140169728/photo/1
707038192327901184,Tue Mar 08 03:00:15 +0000 2016,785,2175,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,False,https://twitter.com/dog_rates/status/707038192327901184/photo/1
707021089608753152,Tue Mar 08 01:52:18 +0000 2016,1349,4062,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,False,https://twitter.com/dog_rates/status/707021089608753152/photo/1
707014260413456384,Tue Mar 08 01:25:10 +0000 2016,596,2310,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,False,https://twitter.com/dog_rates/status/707014260413456384/photo/1
706904523814649856,Mon Mar 07 18:09:06 +0000 2016,7816,14507,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,False,
706901761596989440,Mon Mar 07 17:58:08 +0000 2016,590,2050,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,False,https://twitter.com/dog_rates/status/706901761596989440/photo/1
706681918348251136,Mon Mar 07 03:24:33 +0000 2016,966,3288,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,False,https://twitter.com/dog_rates/status/706681918348251136/photo/1
706644897839910912,Mon Mar 07 00:57:27 +0000 2016,1084,2559,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,False,https://twitter.com/dog_rates/status/706644897839910912/video/1
706593038911545345,Sun Mar 06 21:31:22 +0000 2016,629,2145,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,False,https://twitter.com/dog_rates/status/706593038911545345/photo/1
706538006853918722,Sun Mar 06 17:52:42 +0000 2016,1420,3463,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",False,https://twitter.com/dog_rates/status/706538006853918722/photo/1
706516534877929472,Sun Mar 06 16:27:23 +0000 2016,1027,3094,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,False,https://twitter.com/dog_rates/status/706516534877929472/photo/1
706346369204748288,Sun Mar 06 05:11:12 +0000 2016,921,3435,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,False,https://twitter.com/dog_rates/status/706346369204748288/photo/1
706310011488698368,Sun Mar 06 02:46:44 +0000 2016,7881,21236,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,False,https://twitter.com/dog_rates/status/706310011488698368/photo/1
706291001778950144,Sun Mar 06 01:31:11 +0000 2016,474,1688,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,False,https://twitter.com/dog_rates/status/706291001778950144/photo/1
706265994973601792,Sat Mar 05 23:51:49 +0000 2016,929,2723,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",False,https://twitter.com/dog_rates/status/706265994973601792/photo/1
706169069255446529,Sat Mar 05 17:26:40 +0000 2016,2198,3889,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",False,
706166467411222528,Sat Mar 05 17:16:20 +0000 2016,1588,5147,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,False,https://twitter.com/dog_rates/status/706166467411222528/photo/1
706153300320784384,Sat Mar 05 16:24:01 +0000 2016,383,1478,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,False,
705975130514706432,Sat Mar 05 04:36:02 +0000 2016,728,3092,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,False,https://twitter.com/dog_rates/status/705975130514706432/photo/1
705970349788291072,Sat Mar 05 04:17:02 +0000 2016,888,3154,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,False,https://twitter.com/dog_rates/status/705970349788291072/photo/1
705898680587526145,Fri Mar 04 23:32:15 +0000 2016,547,2355,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,False,https://twitter.com/dog_rates/status/705898680587526145/photo/1
705786532653883392,Fri Mar 04 16:06:36 +0000 2016,515,1928,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",False,https://twitter.com/dog_rates/status/705786532653883392/photo/1
705591895322394625,Fri Mar 04 03:13:11 +0000 2016,1149,3148,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",False,https://twitter.com/dog_rates/status/705591895322394625/photo/1
705475953783398401,Thu Mar 03 19:32:29 +0000 2016,907,2946,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,False,https://twitter.com/dog_rates/status/705475953783398401/photo/1
705442520700944385,Thu Mar 03 17:19:38 +0000 2016,1619,4411,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,False,https://twitter.com/dog_rates/status/705442520700944385/photo/1
705428427625635840,Thu Mar 03 16:23:38 +0000 2016,1677,3804,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,False,https://twitter.com/dog_rates/status/705428427625635840/photo/1
705239209544720384,Thu Mar 03 03:51:44 +0000 2016,745,2996,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,False,https://twitter.com/dog_rates/status/705239209544720384/photo/1
705223444686888960,Thu Mar 03 02:49:06 +0000 2016,796,2583,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,False,https://twitter.com/dog_rates/status/705223444686888960/photo/1
705102439679201280,Wed Mar 02 18:48:16 +0000 2016,516,2134,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,False,https://twitter.com/dog_rates/status/705102439679201280/photo/1
705066031337840642,Wed Mar 02 16:23:36 +0000 2016,615,2174,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,False,https://twitter.com/dog_rates/status/705066031337840642/photo/1
704871453724954624,Wed Mar 02 03:30:25 +0000 2016,1111,4255,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,False,https://twitter.com/dog_rates/status/704871453724954624/photo/1
704859558691414016,Wed Mar 02 02:43:09 +0000 2016,538,2244,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,False,https://twitter.com/dog_rates/status/704859558691414016/photo/1
704847917308362754,Wed Mar 02 01:56:53 +0000 2016,1519,5055,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",False,https://twitter.com/dog_rates/status/704847917308362754/photo/1
704819833553219584,Wed Mar 02 00:05:17 +0000 2016,984,2630,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,False,https://twitter.com/dog_rates/status/704819833553219584/photo/1
704761120771465216,Tue Mar 01 20:11:59 +0000 2016,2903,6609,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,False,https://twitter.com/dog_rates/status/704761120771465216/photo/1
704499785726889984,Tue Mar 01 02:53:32 +0000 2016,1010,2906,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,False,https://twitter.com/dog_rates/status/704499785726889984/photo/1
704491224099647488,Tue Mar 01 02:19:31 +0000 2016,78,751,"13/10 hero af
@ABC",False,
704480331685040129,Tue Mar 01 01:36:14 +0000 2016,1062,3378,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,False,https://twitter.com/dog_rates/status/704480331685040129/photo/1
704364645503647744,Mon Feb 29 17:56:32 +0000 2016,3534,7976,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,False,https://twitter.com/dog_rates/status/704364645503647744/photo/1
704347321748819968,Mon Feb 29 16:47:42 +0000 2016,349,1573,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,False,https://twitter.com/dog_rates/status/704347321748819968/photo/1
704134088924532736,Mon Feb 29 02:40:23 +0000 2016,456,1498,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,False,
704113298707505153,Mon Feb 29 01:17:46 +0000 2016,569,1845,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,False,https://twitter.com/dog_rates/status/704113298707505153/photo/1
704054845121142784,Sun Feb 28 21:25:30 +0000 2016,910,2913,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,False,https://twitter.com/dog_rates/status/704054845121142784/photo/1
703774238772166656,Sun Feb 28 02:50:28 +0000 2016,459,1837,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",False,https://twitter.com/dog_rates/status/703774238772166656/photo/1
703769065844768768,Sun Feb 28 02:29:55 +0000 2016,1135,3267,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,False,https://twitter.com/dog_rates/status/703769065844768768/photo/1
703631701117943808,Sat Feb 27 17:24:05 +0000 2016,677,2570,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,False,https://twitter.com/dog_rates/status/703631701117943808/photo/1
703611486317502464,Sat Feb 27 16:03:45 +0000 2016,1523,3839,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,False,https://twitter.com/dog_rates/status/703611486317502464/photo/1
703425003149250560,Sat Feb 27 03:42:44 +0000 2016,1359,3798,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",False,https://twitter.com/dog_rates/status/703425003149250560/photo/1
703407252292673536,Sat Feb 27 02:32:12 +0000 2016,692,2439,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,False,https://twitter.com/dog_rates/status/703407252292673536/photo/1
703382836347330562,Sat Feb 27 00:55:11 +0000 2016,1144,3502,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,False,https://twitter.com/dog_rates/status/703382836347330562/photo/1
703356393781329922,Fri Feb 26 23:10:06 +0000 2016,383,1913,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,False,https://twitter.com/dog_rates/status/703356393781329922/photo/1
703268521220972544,Fri Feb 26 17:20:56 +0000 2016,547,1965,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,False,https://twitter.com/dog_rates/status/703268521220972544/photo/1
703079050210877440,Fri Feb 26 04:48:02 +0000 2016,3067,7367,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,False,https://twitter.com/dog_rates/status/703079050210877440/photo/1
703041949650034688,Fri Feb 26 02:20:37 +0000 2016,12439,26265,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,False,https://twitter.com/dog_rates/status/703041949650034688/photo/1
702932127499816960,Thu Feb 25 19:04:13 +0000 2016,727,2572,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,False,https://twitter.com/dog_rates/status/702932127499816960/photo/1
702899151802126337,Thu Feb 25 16:53:11 +0000 2016,451,1607,Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw,False,
702684942141153280,Thu Feb 25 02:42:00 +0000 2016,1072,3210,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,False,https://twitter.com/dog_rates/status/702684942141153280/photo/1
702671118226825216,Thu Feb 25 01:47:04 +0000 2016,553,2190,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,False,https://twitter.com/dog_rates/status/702671118226825216/photo/1
702598099714314240,Wed Feb 24 20:56:55 +0000 2016,3419,12193,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",False,https://twitter.com/dog_rates/status/702598099714314240/photo/1
702539513671897089,Wed Feb 24 17:04:07 +0000 2016,958,2873,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,False,https://twitter.com/dog_rates/status/702539513671897089/photo/1
702332542343577600,Wed Feb 24 03:21:41 +0000 2016,1541,3170,This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd,False,
702321140488925184,Wed Feb 24 02:36:23 +0000 2016,1038,3262,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,False,https://twitter.com/dog_rates/status/702321140488925184/photo/1
702276748847800320,Tue Feb 23 23:39:59 +0000 2016,762,2457,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",False,https://twitter.com/dog_rates/status/702276748847800320/photo/1
702217446468493312,Tue Feb 23 19:44:20 +0000 2016,1329,4765,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",False,https://twitter.com/dog_rates/status/702217446468493312/photo/1
701981390485725185,Tue Feb 23 04:06:20 +0000 2016,990,3441,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,False,https://twitter.com/dog_rates/status/701981390485725185/photo/1
701952816642965504,Tue Feb 23 02:12:47 +0000 2016,1021,3835,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,False,https://twitter.com/dog_rates/status/701952816642965504/photo/1
701889187134500865,Mon Feb 22 21:59:57 +0000 2016,1381,3530,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,False,https://twitter.com/dog_rates/status/701889187134500865/photo/1
701805642395348998,Mon Feb 22 16:27:58 +0000 2016,1670,3402,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,False,
701601587219795968,Mon Feb 22 02:57:08 +0000 2016,448,2082,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,False,https://twitter.com/dog_rates/status/701601587219795968/photo/1
701570477911896070,Mon Feb 22 00:53:31 +0000 2016,921,2804,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,False,https://twitter.com/dog_rates/status/701570477911896070/photo/1
701545186879471618,Sun Feb 21 23:13:01 +0000 2016,607,2655,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,False,https://twitter.com/dog_rates/status/701545186879471618/photo/1
701214700881756160,Sun Feb 21 01:19:47 +0000 2016,5079,12155,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",False,https://twitter.com/dog_rates/status/701214700881756160/photo/1
700890391244103680,Sat Feb 20 03:51:05 +0000 2016,564,2205,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,False,https://twitter.com/dog_rates/status/700890391244103680/photo/1
700864154249383937,Sat Feb 20 02:06:50 +0000 2016,620,2586,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",False,https://twitter.com/dog_rates/status/700864154249383937/photo/1
700847567345688576,Sat Feb 20 01:00:55 +0000 2016,501,2450,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,False,https://twitter.com/dog_rates/status/700847567345688576/photo/1
700796979434098688,Fri Feb 19 21:39:54 +0000 2016,936,2430,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,False,https://twitter.com/dog_rates/status/700796979434098688/photo/1
700747788515020802,Fri Feb 19 18:24:26 +0000 2016,9276,22763,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,False,https://twitter.com/dog_rates/status/700747788515020802/photo/1
700518061187723268,Fri Feb 19 03:11:35 +0000 2016,794,2600,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,False,https://twitter.com/dog_rates/status/700518061187723268/photo/1
700505138482569216,Fri Feb 19 02:20:14 +0000 2016,566,2280,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,False,https://twitter.com/dog_rates/status/700505138482569216/photo/1
700462010979500032,Thu Feb 18 23:28:52 +0000 2016,1779,4119,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,False,https://twitter.com/dog_rates/status/700462010979500032/photo/1
700167517596164096,Thu Feb 18 03:58:39 +0000 2016,732,2621,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,False,https://twitter.com/dog_rates/status/700167517596164096/photo/1
700151421916807169,Thu Feb 18 02:54:41 +0000 2016,670,2231,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,False,https://twitter.com/dog_rates/status/700151421916807169/photo/1
700143752053182464,Thu Feb 18 02:24:13 +0000 2016,2706,7508,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,False,https://twitter.com/dog_rates/status/700143752053182464/photo/1
700062718104104960,Wed Feb 17 21:02:13 +0000 2016,689,2645,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,False,https://twitter.com/dog_rates/status/700062718104104960/photo/1
700029284593901568,Wed Feb 17 18:49:22 +0000 2016,585,2066,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,False,https://twitter.com/dog_rates/status/700029284593901568/photo/1
700002074055016451,Wed Feb 17 17:01:14 +0000 2016,1336,3314,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,False,https://twitter.com/dog_rates/status/700002074055016451/photo/1
699801817392291840,Wed Feb 17 03:45:29 +0000 2016,952,3054,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,False,https://twitter.com/dog_rates/status/699801817392291840/photo/1
699788877217865730,Wed Feb 17 02:54:04 +0000 2016,508,2226,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,False,https://twitter.com/dog_rates/status/699788877217865730/photo/1
699779630832685056,Wed Feb 17 02:17:19 +0000 2016,1227,2730,Take all my money. 10/10 https://t.co/B28ebc5LzQ,False,https://twitter.com/dog_rates/status/699779630832685056/photo/1
699775878809702401,Wed Feb 17 02:02:25 +0000 2016,603,1958,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,False,https://twitter.com/dog_rates/status/699775878809702401/photo/1
699691744225525762,Tue Feb 16 20:28:06 +0000 2016,4598,10241,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",False,https://twitter.com/dog_rates/status/699691744225525762/photo/1
699446877801091073,Tue Feb 16 04:15:05 +0000 2016,2601,5931,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",False,https://twitter.com/dog_rates/status/699446877801091073/photo/1
699434518667751424,Tue Feb 16 03:25:58 +0000 2016,515,2158,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,False,https://twitter.com/dog_rates/status/699434518667751424/photo/1
699423671849451520,Tue Feb 16 02:42:52 +0000 2016,324,1358,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",False,https://twitter.com/dog_rates/status/699423671849451520/photo/1
699413908797464576,Tue Feb 16 02:04:04 +0000 2016,624,2075,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",False,https://twitter.com/dog_rates/status/699413908797464576/photo/1
699370870310113280,Mon Feb 15 23:13:03 +0000 2016,441,1883,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,False,https://twitter.com/dog_rates/status/699370870310113280/photo/1
699323444782047232,Mon Feb 15 20:04:36 +0000 2016,857,3140,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",False,https://twitter.com/dog_rates/status/699323444782047232/photo/1
699088579889332224,Mon Feb 15 04:31:20 +0000 2016,631,2237,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,False,https://twitter.com/dog_rates/status/699088579889332224/photo/1
699079609774645248,Mon Feb 15 03:55:41 +0000 2016,653,2446,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,False,https://twitter.com/dog_rates/status/699079609774645248/photo/1
699072405256409088,Mon Feb 15 03:27:04 +0000 2016,1188,2967,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,False,https://twitter.com/dog_rates/status/699072405256409088/video/1
699060279947165696,Mon Feb 15 02:38:53 +0000 2016,1797,3738,This is Yukon. He pukes rainbows. 12/10 magical af https://t.co/n6wND1v7il,False,
699036661657767936,Mon Feb 15 01:05:02 +0000 2016,1193,2594,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,False,https://twitter.com/dog_rates/status/699036661657767936/photo/1
698989035503689728,Sun Feb 14 21:55:47 +0000 2016,971,3333,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,False,https://twitter.com/dog_rates/status/698989035503689728/photo/1
698953797952008193,Sun Feb 14 19:35:46 +0000 2016,895,2675,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,False,https://twitter.com/dog_rates/status/698953797952008193/photo/1
698907974262222848,Sun Feb 14 16:33:40 +0000 2016,624,2530,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,False,https://twitter.com/dog_rates/status/698907974262222848/photo/1
698710712454139905,Sun Feb 14 03:29:49 +0000 2016,677,2459,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,False,https://twitter.com/dog_rates/status/698710712454139905/photo/1
698703483621523456,Sun Feb 14 03:01:06 +0000 2016,376,1444,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,False,https://twitter.com/dog_rates/status/698703483621523456/photo/1
698635131305795584,Sat Feb 13 22:29:29 +0000 2016,337,1291,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,False,https://twitter.com/dog_rates/status/698635131305795584/video/1
698549713696649216,Sat Feb 13 16:50:04 +0000 2016,622,2320,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,False,https://twitter.com/dog_rates/status/698549713696649216/photo/1
